action,cost,current_replicas,event_type,itl,kv_cache_percent,kv_cache_usage,non_saturated_replicas,pod,queue_length,replicas,scale_down_safe,should_scale_up,target_replicas,timestamp,total_replicas,ttft
,10.0,,metrics,13.19,,,,,,1,,,,2025-11-27T23:17:29.677Z,,25.26
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:17:29.679Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:17:29.679Z,,
,,,kv_cache,,21.1,0.211,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:17:29.679Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:17:29.679Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T23:17:29.679Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T23:17:29.679Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-27T23:17:29.679Z,,
,10.0,,metrics,21.32,,,,,,1,,,,2025-11-27T23:17:59.685Z,,36.74
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:17:59.687Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:17:59.687Z,,
,,,kv_cache,,37.7,0.377,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:17:59.687Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:17:59.687Z,,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-27T23:17:59.687Z,1,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-27T23:17:59.687Z,1,
scale-up,,1,scaling_decision,,,,,,,,,,2,2025-11-27T23:17:59.687Z,,
,10.0,,metrics,21.32,,,,,,1,,,,2025-11-27T23:17:59.786Z,,36.74
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:17:59.787Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:17:59.787Z,,
,,,kv_cache,,37.7,0.377,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:17:59.787Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:17:59.787Z,,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-27T23:17:59.788Z,1,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-27T23:17:59.788Z,1,
scale-up,,1,scaling_decision,,,,,,,,,,2,2025-11-27T23:17:59.788Z,,
,20.0,,metrics,27.06,,,,,,2,,,,2025-11-27T23:18:29.810Z,,47.51
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:18:29.812Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:18:29.812Z,,
,,,kv_cache,,39.7,0.397,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:18:29.812Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:18:29.812Z,,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-27T23:18:29.812Z,1,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-27T23:18:29.812Z,1,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-27T23:18:29.812Z,,
,20.0,,metrics,27.06,,,,,,2,,,,2025-11-27T23:18:29.826Z,,47.51
,,,kv_cache,,39.7,0.397,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:18:29.828Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:18:29.828Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:18:29.828Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:18:29.828Z,,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-27T23:18:29.828Z,1,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-27T23:18:29.828Z,1,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-27T23:18:29.828Z,,
,20.0,,metrics,31.55,,,,,,2,,,,2025-11-27T23:18:59.833Z,,53.29
,,,kv_cache,,55.9,0.559,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:18:59.835Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:18:59.835Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:18:59.835Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:18:59.835Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-27T23:18:59.835Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-27T23:18:59.835Z,1,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-27T23:18:59.835Z,,
,20.0,,metrics,31.55,,,,,,2,,,,2025-11-27T23:18:59.849Z,,53.29
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:18:59.851Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:18:59.851Z,,
,,,kv_cache,,55.9,0.559,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:18:59.851Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:18:59.851Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-27T23:18:59.851Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-27T23:18:59.851Z,1,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-27T23:18:59.851Z,,
,20.0,,metrics,35.18,,,,,,2,,,,2025-11-27T23:19:29.888Z,,58.81
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:19:29.890Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:19:29.890Z,,
,,,kv_cache,,55.9,0.559,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:19:29.890Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:19:29.890Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-27T23:19:29.890Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-27T23:19:29.890Z,1,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-27T23:19:29.890Z,,
,20.0,,metrics,35.18,,,,,,2,,,,2025-11-27T23:19:29.904Z,,58.81
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:19:29.906Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:19:29.906Z,,
,,,kv_cache,,55.9,0.559,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:19:29.906Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:19:29.906Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-27T23:19:29.906Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-27T23:19:29.906Z,1,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-27T23:19:29.906Z,,
,20.0,,metrics,35.36,,,,,,2,,,,2025-11-27T23:19:59.922Z,,59.91
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:19:59.978Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,0,,,,,2025-11-27T23:19:59.978Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:19:59.978Z,,
,,,kv_cache,,53.3,0.533,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:19:59.982Z,,
,,,kv_cache,,3.3,0.033,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,,,,,,2025-11-27T23:19:59.982Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:19:59.982Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T23:19:59.983Z,2,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T23:19:59.983Z,2,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-27T23:19:59.983Z,,
,20.0,,metrics,35.36,,,,,,2,,,,2025-11-27T23:20:00.091Z,,59.91
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:20:00.093Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,0,,,,,2025-11-27T23:20:00.093Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:20:00.093Z,,
,,,kv_cache,,53.3,0.533,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:20:00.093Z,,
,,,kv_cache,,3.3,0.033,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,,,,,,2025-11-27T23:20:00.093Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:20:00.093Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T23:20:00.093Z,2,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T23:20:00.093Z,2,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-27T23:20:00.094Z,,
,20.0,,metrics,28.03,,,,,,2,,,,2025-11-27T23:20:30.099Z,,46.92
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:20:30.100Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,0,,,,,2025-11-27T23:20:30.100Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:20:30.100Z,,
,,,kv_cache,,54.9,0.549,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:20:30.100Z,,
,,,kv_cache,,10.7,0.107,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,,,,,,2025-11-27T23:20:30.100Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:20:30.100Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T23:20:30.100Z,2,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T23:20:30.100Z,2,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-27T23:20:30.100Z,,
,20.0,,metrics,28.03,,,,,,2,,,,2025-11-27T23:20:30.114Z,,46.91
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:20:30.115Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,0,,,,,2025-11-27T23:20:30.115Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:20:30.115Z,,
,,,kv_cache,,54.9,0.549,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:20:30.115Z,,
,,,kv_cache,,10.7,0.107,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,,,,,,2025-11-27T23:20:30.115Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:20:30.115Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T23:20:30.116Z,2,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T23:20:30.116Z,2,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-27T23:20:30.116Z,,
,20.0,,metrics,22.87,,,,,,2,,,,2025-11-27T23:21:00.119Z,,38.98
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:21:00.120Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,0,,,,,2025-11-27T23:21:00.120Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:21:00.120Z,,
,,,kv_cache,,47.5,0.475,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:21:00.120Z,,
,,,kv_cache,,14.1,0.141,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,,,,,,2025-11-27T23:21:00.120Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:21:00.120Z,,
,,,capacity_analysis,,,,2,,,,False,True,,2025-11-27T23:21:00.120Z,2,
,,,capacity_analysis,,,,2,,,,False,True,,2025-11-27T23:21:00.120Z,2,
scale-up,,2,scaling_decision,,,,,,,,,,3,2025-11-27T23:21:00.120Z,,
,20.0,,metrics,22.87,,,,,,2,,,,2025-11-27T23:21:00.167Z,,38.98
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:21:00.169Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,0,,,,,2025-11-27T23:21:00.169Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:21:00.169Z,,
,,,kv_cache,,47.5,0.475,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:21:00.169Z,,
,,,kv_cache,,14.1,0.141,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,,,,,,2025-11-27T23:21:00.169Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:21:00.169Z,,
,,,capacity_analysis,,,,2,,,,False,True,,2025-11-27T23:21:00.169Z,2,
,,,capacity_analysis,,,,2,,,,False,True,,2025-11-27T23:21:00.169Z,2,
scale-up,,2,scaling_decision,,,,,,,,,,3,2025-11-27T23:21:00.169Z,,
,30.0,,metrics,19.9,,,,,,3,,,,2025-11-27T23:21:30.147Z,,35.2
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:21:30.149Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,0,,,,,2025-11-27T23:21:30.149Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:21:30.149Z,,
,,,kv_cache,,47.4,0.474,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:21:30.149Z,,
,,,kv_cache,,15.0,0.15,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,,,,,,2025-11-27T23:21:30.149Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:21:30.149Z,,
,,,capacity_analysis,,,,2,,,,False,True,,2025-11-27T23:21:30.149Z,2,
,,,capacity_analysis,,,,2,,,,False,True,,2025-11-27T23:21:30.149Z,2,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-27T23:21:30.149Z,,
,30.0,,metrics,19.9,,,,,,3,,,,2025-11-27T23:21:30.192Z,,35.2
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:21:30.193Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,0,,,,,2025-11-27T23:21:30.193Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:21:30.193Z,,
,,,kv_cache,,47.4,0.474,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:21:30.199Z,,
,,,kv_cache,,15.0,0.15,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,,,,,,2025-11-27T23:21:30.199Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:21:30.199Z,,
,,,capacity_analysis,,,,2,,,,False,True,,2025-11-27T23:21:30.199Z,2,
,,,capacity_analysis,,,,2,,,,False,True,,2025-11-27T23:21:30.199Z,2,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-27T23:21:30.199Z,,
,30.0,,metrics,16.55,,,,,,3,,,,2025-11-27T23:22:00.180Z,,30.73
,,,kv_cache,,35.6,0.356,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:22:00.182Z,,
,,,kv_cache,,15.2,0.152,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,,,,,,2025-11-27T23:22:00.182Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:22:00.182Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:22:00.182Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,0,,,,,2025-11-27T23:22:00.182Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:22:00.182Z,,
,,,capacity_analysis,,,,2,,,,False,False,,2025-11-27T23:22:00.182Z,2,
,,,capacity_analysis,,,,2,,,,False,False,,2025-11-27T23:22:00.182Z,2,
scale-down,,3,scaling_decision,,,,,,,,,,2,2025-11-27T23:22:00.182Z,,
,30.0,,metrics,16.55,,,,,,3,,,,2025-11-27T23:22:00.218Z,,30.73
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:22:00.220Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,0,,,,,2025-11-27T23:22:00.220Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:22:00.220Z,,
,,,kv_cache,,35.6,0.356,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:22:00.220Z,,
,,,kv_cache,,15.2,0.152,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,,,,,,2025-11-27T23:22:00.220Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:22:00.220Z,,
,,,capacity_analysis,,,,2,,,,False,False,,2025-11-27T23:22:00.220Z,2,
,,,capacity_analysis,,,,2,,,,False,False,,2025-11-27T23:22:00.220Z,2,
scale-down,,3,scaling_decision,,,,,,,,,,2,2025-11-27T23:22:00.220Z,,
,20.0,,metrics,14.53,,,,,,2,,,,2025-11-27T23:22:30.204Z,,27.68
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:22:30.206Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,0,,,,,2025-11-27T23:22:30.206Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:22:30.206Z,,
,,,kv_cache,,20.3,0.203,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:22:30.206Z,,
,,,kv_cache,,12.3,0.123,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,,,,,,2025-11-27T23:22:30.206Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:22:30.206Z,,
,,,capacity_analysis,,,,2,,,,False,False,,2025-11-27T23:22:30.206Z,2,
,,,capacity_analysis,,,,2,,,,False,False,,2025-11-27T23:22:30.206Z,2,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-27T23:22:30.206Z,,
,20.0,,metrics,14.53,,,,,,2,,,,2025-11-27T23:22:30.285Z,,27.68
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:22:30.287Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,0,,,,,2025-11-27T23:22:30.287Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:22:30.287Z,,
,,,kv_cache,,20.3,0.203,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:22:30.287Z,,
,,,kv_cache,,12.3,0.123,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,,,,,,2025-11-27T23:22:30.287Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:22:30.287Z,,
,,,capacity_analysis,,,,2,,,,False,False,,2025-11-27T23:22:30.287Z,2,
,,,capacity_analysis,,,,2,,,,False,False,,2025-11-27T23:22:30.287Z,2,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-27T23:22:30.287Z,,
,20.0,,metrics,13.17,,,,,,2,,,,2025-11-27T23:23:00.230Z,,25.18
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:23:00.231Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,0,,,,,2025-11-27T23:23:00.231Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:23:00.231Z,,
,,,kv_cache,,19.2,0.192,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:23:00.231Z,,
,,,kv_cache,,10.2,0.102,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,,,,,,2025-11-27T23:23:00.231Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:23:00.231Z,,
,,,capacity_analysis,,,,2,,,,True,False,,2025-11-27T23:23:00.232Z,2,
,,,capacity_analysis,,,,2,,,,True,False,,2025-11-27T23:23:00.232Z,2,
scale-down,,2,scaling_decision,,,,,,,,,,1,2025-11-27T23:23:00.232Z,,
,20.0,,metrics,13.17,,,,,,2,,,,2025-11-27T23:23:00.303Z,,25.18
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:23:00.304Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,0,,,,,2025-11-27T23:23:00.304Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:23:00.304Z,,
,,,kv_cache,,19.2,0.192,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:23:00.304Z,,
,,,kv_cache,,10.2,0.102,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,,,,,,2025-11-27T23:23:00.304Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:23:00.304Z,,
,,,capacity_analysis,,,,2,,,,True,False,,2025-11-27T23:23:00.305Z,2,
,,,capacity_analysis,,,,2,,,,True,False,,2025-11-27T23:23:00.305Z,2,
scale-down,,2,scaling_decision,,,,,,,,,,1,2025-11-27T23:23:00.305Z,,
,10.0,,metrics,11.96,,,,,,1,,,,2025-11-27T23:23:30.255Z,,23.23
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:23:30.256Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,0,,,,,2025-11-27T23:23:30.256Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:23:30.256Z,,
,,,kv_cache,,11.3,0.113,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:23:30.256Z,,
,,,kv_cache,,10.2,0.102,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,,,,,,2025-11-27T23:23:30.256Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:23:30.256Z,,
,,,capacity_analysis,,,,2,,,,True,False,,2025-11-27T23:23:30.257Z,2,
,,,capacity_analysis,,,,2,,,,True,False,,2025-11-27T23:23:30.257Z,2,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-27T23:23:30.257Z,,
,10.0,,metrics,11.96,,,,,,1,,,,2025-11-27T23:23:30.320Z,,23.23
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:23:30.321Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,0,,,,,2025-11-27T23:23:30.321Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:23:30.321Z,,
,,,kv_cache,,11.3,0.113,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:23:30.321Z,,
,,,kv_cache,,10.2,0.102,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,,,,,,2025-11-27T23:23:30.321Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:23:30.321Z,,
,,,capacity_analysis,,,,2,,,,True,False,,2025-11-27T23:23:30.321Z,2,
,,,capacity_analysis,,,,2,,,,True,False,,2025-11-27T23:23:30.321Z,2,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-27T23:23:30.321Z,,
,10.0,,metrics,11.92,,,,,,1,,,,2025-11-27T23:24:00.276Z,,23.18
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:24:00.278Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,0,,,,,2025-11-27T23:24:00.278Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:24:00.278Z,,
,,,kv_cache,,11.5,0.115,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:24:00.278Z,,
,,,kv_cache,,5.9,0.059,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,,,,,,2025-11-27T23:24:00.278Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:24:00.278Z,,
,,,capacity_analysis,,,,2,,,,True,False,,2025-11-27T23:24:00.278Z,2,
,,,capacity_analysis,,,,2,,,,True,False,,2025-11-27T23:24:00.278Z,2,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-27T23:24:00.278Z,,
,10.0,,metrics,11.92,,,,,,1,,,,2025-11-27T23:24:00.389Z,,23.18
,,,kv_cache,,11.5,0.115,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:24:00.391Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:24:00.391Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,0,,,,,2025-11-27T23:24:00.391Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:24:00.391Z,,
,,,kv_cache,,5.9,0.059,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9q8qn9,,,,,,2025-11-27T23:24:00.391Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:24:00.391Z,,
,,,capacity_analysis,,,,2,,,,True,False,,2025-11-27T23:24:00.391Z,2,
,,,capacity_analysis,,,,2,,,,True,False,,2025-11-27T23:24:00.391Z,2,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-27T23:24:00.391Z,,
,10.0,,metrics,11.72,,,,,,1,,,,2025-11-27T23:24:30.396Z,,23.79
,,,kv_cache,,8.7,0.087,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,,,,,,2025-11-27T23:24:30.397Z,,
,,,kv_cache,,,,,,,,,,,2025-11-27T23:24:30.397Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:24:30.397Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:24:30.397Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T23:24:30.397Z,1,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-27T23:24:30.397Z,1,
no-change,,1,scaling_decision,,,,,,,,,,1,2025-11-27T23:24:30.398Z,,
,10.0,,metrics,11.72,,,,,,1,,,,2025-11-27T23:24:30.411Z,,23.79
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9zt6lq,0,,,,,2025-11-27T23:24:30.412Z,,
,,,queue,,,,,,,,,,,2025-11-27T23:24:30.412Z,,
