action,cost,current_replicas,event_type,itl,kv_cache_percent,kv_cache_usage,non_saturated_replicas,pod,queue_length,replicas,scale_down_safe,should_scale_up,target_replicas,timestamp,total_replicas,ttft
,,,kv_cache,,33.6,0.336,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:00:22.415Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:00:22.415Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:00:22.415Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:00:22.415Z,,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-28T21:00:22.415Z,1,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-28T21:00:22.415Z,1,
scale-up,,1,scaling_decision,,,,,,,,,,2,2025-11-28T21:00:22.415Z,,
,20.0,,metrics,46.04,,,,,,2,,,,2025-11-28T21:00:52.160Z,,72.75
,,,kv_cache,,93.8,0.938,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:00:52.162Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:00:52.162Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:00:52.162Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:00:52.162Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:00:52.162Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:00:52.162Z,1,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T21:00:52.162Z,,
,20.0,,metrics,46.04,,,,,,2,,,,2025-11-28T21:00:52.431Z,,72.75
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:00:52.433Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:00:52.433Z,,
,,,kv_cache,,93.8,0.938,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:00:52.433Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:00:52.433Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:00:52.433Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:00:52.433Z,1,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T21:00:52.433Z,,
,20.0,,metrics,55.03,,,,,,2,,,,2025-11-28T21:01:22.220Z,,162.53
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:01:22.222Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:01:22.222Z,,
,,,kv_cache,,93.8,0.938,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:01:22.222Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:01:22.222Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:01:22.222Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:01:22.222Z,1,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T21:01:22.223Z,,
,20.0,,metrics,55.03,,,,,,2,,,,2025-11-28T21:01:22.449Z,,162.53
,,,kv_cache,,93.8,0.938,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:01:22.451Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:01:22.451Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:01:22.451Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:01:22.451Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:01:22.451Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:01:22.451Z,1,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T21:01:22.451Z,,
,20.0,,metrics,41.62,,,,,,2,,,,2025-11-28T21:01:52.245Z,,68.75
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:01:52.246Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:01:52.246Z,,
,,,kv_cache,,87.2,0.872,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:01:52.246Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:01:52.246Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:01:52.246Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:01:52.246Z,1,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T21:01:52.246Z,,
,20.0,,metrics,41.62,,,,,,2,,,,2025-11-28T21:01:52.497Z,,68.75
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:01:52.499Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:01:52.499Z,,
,,,kv_cache,,87.2,0.872,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:01:52.500Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:01:52.500Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:01:52.500Z,1,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:01:52.500Z,1,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T21:01:52.500Z,,
,20.0,,metrics,41.69,,,,,,2,,,,2025-11-28T21:02:22.282Z,,68.15
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:02:22.284Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:02:22.284Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:02:22.284Z,,
,,,kv_cache,,19.1,0.191,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:02:22.284Z,,
,,,kv_cache,,71.9,0.719,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:02:22.284Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:02:22.284Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T21:02:22.284Z,2,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T21:02:22.284Z,2,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T21:02:22.284Z,,
,20.0,,metrics,41.69,,,,,,2,,,,2025-11-28T21:02:22.519Z,,68.15
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:02:22.520Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:02:22.520Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:02:22.520Z,,
,,,kv_cache,,19.1,0.191,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:02:22.520Z,,
,,,kv_cache,,71.9,0.719,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:02:22.520Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:02:22.520Z,,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T21:02:22.520Z,2,
,,,capacity_analysis,,,,1,,,,False,False,,2025-11-28T21:02:22.520Z,2,
no-change,,2,scaling_decision,,,,,,,,,,2,2025-11-28T21:02:22.520Z,,
,20.0,,metrics,34.73,,,,,,2,,,,2025-11-28T21:02:52.312Z,,58.25
,,,kv_cache,,30.8,0.308,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:02:52.314Z,,
,,,kv_cache,,74.8,0.748,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:02:52.314Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:02:52.314Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:02:52.314Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:02:52.314Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:02:52.314Z,,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-28T21:02:52.314Z,2,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-28T21:02:52.314Z,2,
scale-up,,2,scaling_decision,,,,,,,,,,3,2025-11-28T21:02:52.314Z,,
,20.0,,metrics,34.7,,,,,,2,,,,2025-11-28T21:02:52.537Z,,58.21
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:02:52.539Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:02:52.539Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:02:52.539Z,,
,,,kv_cache,,30.8,0.308,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:02:52.539Z,,
,,,kv_cache,,74.8,0.748,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:02:52.539Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:02:52.539Z,,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-28T21:02:52.539Z,2,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-28T21:02:52.539Z,2,
scale-up,,2,scaling_decision,,,,,,,,,,3,2025-11-28T21:02:52.539Z,,
,30.0,,metrics,41.91,,,,,,3,,,,2025-11-28T21:03:22.351Z,,66.77
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:03:22.352Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:03:22.352Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:03:22.352Z,,
,,,kv_cache,,54.9,0.549,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:03:22.353Z,,
,,,kv_cache,,97.2,0.972,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:03:22.353Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:03:22.353Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:03:22.353Z,2,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:03:22.353Z,2,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T21:03:22.353Z,,
,30.0,,metrics,41.91,,,,,,3,,,,2025-11-28T21:03:22.562Z,,66.77
,,,kv_cache,,54.9,0.549,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:03:22.564Z,,
,,,kv_cache,,97.2,0.972,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:03:22.564Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:03:22.564Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:03:22.564Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:03:22.564Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:03:22.564Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:03:22.564Z,2,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:03:22.564Z,2,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T21:03:22.564Z,,
,30.0,,metrics,40.46,,,,,,3,,,,2025-11-28T21:03:52.382Z,,84.47
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:03:52.383Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:03:52.383Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:03:52.383Z,,
,,,kv_cache,,54.9,0.549,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:03:52.383Z,,
,,,kv_cache,,97.2,0.972,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:03:52.383Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:03:52.383Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:03:52.383Z,2,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:03:52.383Z,2,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T21:03:52.384Z,,
,30.0,,metrics,40.46,,,,,,3,,,,2025-11-28T21:03:52.582Z,,84.47
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:03:52.583Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:03:52.583Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:03:52.583Z,,
,,,kv_cache,,54.9,0.549,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:03:52.583Z,,
,,,kv_cache,,97.2,0.972,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:03:52.583Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:03:52.583Z,,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:03:52.584Z,2,
,,,capacity_analysis,,,,0,,,,False,True,,2025-11-28T21:03:52.584Z,2,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T21:03:52.584Z,,
,30.0,,metrics,29.32,,,,,,3,,,,2025-11-28T21:04:22.421Z,,50.18
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:04:22.423Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:04:22.423Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:04:22.423Z,,
,,,kv_cache,,49.0,0.49,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:04:22.423Z,,
,,,kv_cache,,65.5,0.655,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:04:22.423Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:04:22.423Z,,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-28T21:04:22.423Z,2,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-28T21:04:22.423Z,2,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T21:04:22.423Z,,
,30.0,,metrics,29.32,,,,,,3,,,,2025-11-28T21:04:22.602Z,,50.18
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:04:22.603Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:04:22.603Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:04:22.603Z,,
,,,kv_cache,,49.0,0.49,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:04:22.603Z,,
,,,kv_cache,,65.5,0.655,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:04:22.603Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:04:22.603Z,,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-28T21:04:22.603Z,2,
,,,capacity_analysis,,,,1,,,,False,True,,2025-11-28T21:04:22.603Z,2,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T21:04:22.603Z,,
,30.0,,metrics,21.15,,,,,,3,,,,2025-11-28T21:04:52.444Z,,37.99
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:04:52.447Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,0,,,,,2025-11-28T21:04:52.447Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:04:52.447Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:04:52.447Z,,
,,,kv_cache,,34.9,0.349,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:04:52.447Z,,
,,,kv_cache,,7.3,0.073,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,,,,,,2025-11-28T21:04:52.447Z,,
,,,kv_cache,,43.9,0.439,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:04:52.447Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:04:52.447Z,,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:04:52.447Z,3,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:04:52.447Z,3,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T21:04:52.447Z,,
,30.0,,metrics,21.15,,,,,,3,,,,2025-11-28T21:04:52.620Z,,37.99
,,,kv_cache,,34.9,0.349,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:04:52.621Z,,
,,,kv_cache,,7.3,0.073,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,,,,,,2025-11-28T21:04:52.621Z,,
,,,kv_cache,,43.9,0.439,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:04:52.621Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:04:52.621Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:04:52.621Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,0,,,,,2025-11-28T21:04:52.621Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:04:52.621Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:04:52.621Z,,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:04:52.622Z,3,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:04:52.622Z,3,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T21:04:52.622Z,,
,30.0,,metrics,18.11,,,,,,3,,,,2025-11-28T21:05:22.474Z,,33.59
,,,kv_cache,,23.1,0.231,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:05:22.475Z,,
,,,kv_cache,,18.3,0.183,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,,,,,,2025-11-28T21:05:22.475Z,,
,,,kv_cache,,31.2,0.312,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:05:22.475Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:05:22.475Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:05:22.475Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,0,,,,,2025-11-28T21:05:22.475Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:05:22.475Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:05:22.475Z,,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:05:22.476Z,3,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:05:22.476Z,3,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T21:05:22.476Z,,
,30.0,,metrics,18.11,,,,,,3,,,,2025-11-28T21:05:22.641Z,,33.59
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:05:22.644Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,0,,,,,2025-11-28T21:05:22.644Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:05:22.644Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:05:22.644Z,,
,,,kv_cache,,23.1,0.231,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:05:22.644Z,,
,,,kv_cache,,18.3,0.183,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,,,,,,2025-11-28T21:05:22.644Z,,
,,,kv_cache,,31.2,0.312,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:05:22.644Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:05:22.644Z,,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:05:22.644Z,3,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:05:22.644Z,3,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T21:05:22.644Z,,
,30.0,,metrics,18.15,,,,,,3,,,,2025-11-28T21:05:52.493Z,,33.9
,,,kv_cache,,26.1,0.261,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:05:52.495Z,,
,,,kv_cache,,23.2,0.232,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,,,,,,2025-11-28T21:05:52.495Z,,
,,,kv_cache,,27.0,0.27,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:05:52.495Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:05:52.495Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:05:52.495Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,0,,,,,2025-11-28T21:05:52.495Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:05:52.495Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:05:52.495Z,,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:05:52.495Z,3,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:05:52.495Z,3,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T21:05:52.495Z,,
,30.0,,metrics,18.15,,,,,,3,,,,2025-11-28T21:05:52.660Z,,33.9
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:05:52.662Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,0,,,,,2025-11-28T21:05:52.662Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:05:52.662Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:05:52.662Z,,
,,,kv_cache,,26.1,0.261,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:05:52.662Z,,
,,,kv_cache,,23.2,0.232,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,,,,,,2025-11-28T21:05:52.662Z,,
,,,kv_cache,,27.0,0.27,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:05:52.662Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:05:52.662Z,,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:05:52.662Z,3,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:05:52.662Z,3,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T21:05:52.662Z,,
,30.0,,metrics,18.88,,,,,,3,,,,2025-11-28T21:06:22.520Z,,34.88
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:06:22.522Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,0,,,,,2025-11-28T21:06:22.522Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:06:22.522Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:06:22.522Z,,
,,,kv_cache,,26.3,0.263,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:06:22.522Z,,
,,,kv_cache,,30.0,0.3,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,,,,,,2025-11-28T21:06:22.522Z,,
,,,kv_cache,,24.8,0.248,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:06:22.522Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:06:22.522Z,,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:06:22.522Z,3,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:06:22.522Z,3,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T21:06:22.522Z,,
,30.0,,metrics,18.88,,,,,,3,,,,2025-11-28T21:06:22.679Z,,34.88
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:06:22.680Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,0,,,,,2025-11-28T21:06:22.680Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:06:22.680Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:06:22.680Z,,
,,,kv_cache,,26.3,0.263,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:06:22.680Z,,
,,,kv_cache,,30.0,0.3,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,,,,,,2025-11-28T21:06:22.680Z,,
,,,kv_cache,,24.8,0.248,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,,,,,,2025-11-28T21:06:22.680Z,,
,,,kv_cache,,,,,,,,,,,2025-11-28T21:06:22.680Z,,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:06:22.681Z,3,
,,,capacity_analysis,,,,3,,,,False,False,,2025-11-28T21:06:22.681Z,3,
no-change,,3,scaling_decision,,,,,,,,,,3,2025-11-28T21:06:22.681Z,,
,30.0,,metrics,19.05,,,,,,3,,,,2025-11-28T21:06:52.551Z,,35.21
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,0,,,,,2025-11-28T21:06:52.552Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9ww5mn,0,,,,,2025-11-28T21:06:52.552Z,,
,,,queue,,,,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9l76md,0,,,,,2025-11-28T21:06:52.552Z,,
,,,queue,,,,,,,,,,,2025-11-28T21:06:52.552Z,,
,,,kv_cache,,26.3,0.263,,ms-inference-scheduling-llm-d-modelservice-decode-789945f9lshk5,,,,,,2025-11-28T21:06:52.553Z,,
